,Produktname,Line,Charge,Uhrzeit,L,a,b,YI,Beginn,Ende,current_time,Stamp,Temperatures_Reg02_Sps_Istwert,Temperatures_Reg03_Sps_Istwert,Temperatures_Reg04_Sps_Istwert,Temperatures_Reg05_Sps_Istwert,Temperatures_Reg06_Sps_Istwert,Temperatures_Reg07_Sps_Istwert,Temperatures_Reg08_Sps_Istwert,Temperatures_Reg09_Sps_Istwert,Temperatures_Reg10_Sps_Istwert,Temperatures_Reg11_Sps_Istwert,Temperatures_Reg12_Sps_Istwert,Temperatures_Reg02_Pc_Sollwert,Temperatures_Reg03_Pc_Sollwert,Temperatures_Reg04_Pc_Sollwert,Temperatures_Reg05_Pc_Sollwert,Temperatures_Reg06_Pc_Sollwert,Temperatures_Reg07_Pc_Sollwert,Temperatures_Reg08_Pc_Sollwert,Temperatures_Reg09_Pc_Sollwert,Temperatures_Reg10_Pc_Sollwert,Temperatures_Reg11_Pc_Sollwert,Temperatures_Reg12_Pc_Sollwert,Feeder_DosSum_Sps_Durchsatz_Istwert,Feeder_DosSum_Pc_Durchsatz_Sollwert,Feeder_Dos01_Sps_Durchsatz_Istwert,Feeder_Dos02_Sps_Durchsatz_Istwert,Feeder_Dos03_Sps_Durchsatz_Istwert,Feeder_Dos04_Sps_Durchsatz_Istwert,Feeder_Dos05_Sps_Durchsatz_Istwert,Feeder_Dos06_Sps_Durchsatz_Istwert,Feeder_Dos07_Sps_Durchsatz_Istwert,Feeder_Dos08_Sps_Durchsatz_Istwert,Feeder_Dos01_Pc_Durchsatz_Sollwert,Feeder_Dos02_Pc_Durchsatz_Sollwert,Feeder_Dos03_Pc_Durchsatz_Sollwert,Feeder_Dos04_Pc_Durchsatz_Sollwert,Feeder_Dos05_Pc_Durchsatz_Sollwert,Feeder_Dos06_Pc_Durchsatz_Sollwert,Feeder_Dos07_Pc_Durchsatz_Sollwert,Feeder_Dos08_Pc_Durchsatz_Sollwert,Misc_Hat_Sps_Drehzahl_Istwert,Misc_Hat_Pc_Drehzahl_Sollwert,Misc_Hat_Sps_Drehmoment_Istwert,Temperatures_AE_Materialtemperatur01,Temperatures_AE_Materialtemperatur02,Misc_Mtd01_Sps_Istwert,Feeder_Dos01_Sps_MotorStellwert,Feeder_Dos02_Sps_MotorStellwert,Feeder_Dos03_Sps_MotorStellwert,Feeder_Dos04_Sps_MotorStellwert,Feeder_Dos05_Sps_MotorStellwert,Feeder_Dos06_Sps_MotorStellwert,Feeder_Dos07_Sps_MotorStellwert,Feeder_Dos08_Sps_MotorStellwert,Feeder_Dos01_Sps_Dosierfaktor,Feeder_Dos02_Sps_Dosierfaktor,Feeder_Dos03_Sps_Dosierfaktor,Feeder_Dos04_Sps_Dosierfaktor,Feeder_Dos05_Sps_Dosierfaktor,Feeder_Dos06_Sps_Dosierfaktor,Feeder_Dos07_Sps_Dosierfaktor,Feeder_Dos08_Sps_Dosierfaktor,Feeder_Dos01_Sps_MotorDrehzahl,Feeder_Dos02_Sps_MotorDrehzahl,Feeder_Dos03_Sps_MotorDrehzahl,Feeder_Dos04_Sps_MotorDrehzahl,Feeder_Dos05_Sps_MotorDrehzahl,Feeder_Dos06_Sps_MotorDrehzahl,Feeder_Dos07_Sps_MotorDrehzahl,Feeder_Dos08_Sps_MotorDrehzahl,Feeder_Dos01_Sps_Nettogewicht,Feeder_Dos02_Sps_Nettogewicht,Feeder_Dos03_Sps_Nettogewicht,Feeder_Dos04_Sps_Nettogewicht,Feeder_Dos05_Sps_Nettogewicht,Feeder_Dos06_Sps_Nettogewicht,Feeder_Dos07_Sps_Nettogewicht,Feeder_Dos08_Sps_Nettogewicht
68,BP 110/02 (717221),ZSK 70.4,22010841,18:00,77.91,2.73,19.02,41.1,29.11.2022 19:10:00,30.11.2022 18:20:00,2022-11-30 18:00:00,2022-11-30 18:00:51,186.8,184.8,191.6,145.4,145.3,144.7,164.9,155.2,100.0,173.6,154.2,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.254333,799.999939,480.658508,0.0,314.797607,3.203069,0.0,1.595143,0.0,0.0,480.799988,0.0,314.399994,3.2,0.0,1.6,0.0,0.0,360.5,360.0,74.9,17.2,217.6,4.9,50.439995,0.0,50.220001,3.96,0.0,31.82,0.0,0.0,953.277344,571.139282,625.771362,82.13826,22.211742,4.890742,250.0,96.193359,1511.0,0.0,1507.0,119.0,0.0,948.0,0.0,0.0,50.663017,16.869522,52.944763,11.807873,21.593781,6.782211,0.0,0.0
69,BP 110/02 (717221),ZSK 70.5,22010841,18:00,76.63,3.37,21.26,46.15,28.11.2022 19:35:00,29.11.2022 19:10:00,2022-11-29 18:00:00,2022-11-29 18:00:57,179.0,184.2,169.5,145.4,144.9,145.4,191.5,159.8,100.0,175.7,157.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.44104,799.998047,480.701355,0.0,313.929321,3.194525,0.0,1.628744,0.0,0.0,480.799988,0.0,314.400787,3.2,0.0,1.597224,0.0,0.0,359.8,360.0,78.4,200.5,175.5,3.8,66.940002,0.0,49.599998,5.4,0.0,12.1,0.0,0.0,718.442871,375.539612,631.996216,59.500595,24.517002,12.933186,94.348785,65.541809,2007.0,0.0,1491.0,335.0,0.0,367.0,0.0,0.0,50.419594,50.6772,54.607147,13.233578,22.17263,6.994051,0.0,0.0
70,BP 110/02 (717221),ZSK 70.9,22010841,18:00,77.37,3.4,21.54,46.35,30.11.2022 19:00:00,30.11.2022 23:59:00,2022-11-30 18:00:00,2022-11-30 18:00:52,183.5,185.5,163.800003,142.899994,144.600006,147.899994,158.699997,152.300003,101.199997,180.899994,169.800003,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,808.062744,808.001404,480.817932,0.0,314.427094,1.601243,0.0,3.212233,0.0,8.000209,480.800873,0.0,314.400574,1.600003,0.0,3.200006,0.0,8.000001,359.802246,360.0,87.583008,22.4,211.800003,24.370661,48.398479,0.0,54.10614,2.503862,0.0,5.476365,0.0,22.508066,993.75,1177.522949,581.08844,63.208256,47.327385,58.36298,37.677715,35.510735,1451.0,0.0,1623.0,75.0,0.0,164.0,0.0,675.0,61.243004,55.660004,35.75,21.381001,28.079,9.804001,0.0,40.756001
71,BP 110/02 (717221),ZSK 70.9,22010843,11:19,77.76,3.13,20.5,44.12,01.12.2022 00:01:00,01.12.2022 18:45:00,2022-12-01 11:19:00,2022-12-01 11:19:57,181.100006,184.699997,165.5,145.300003,143.699997,145.800003,159.300003,153.899994,101.699997,180.899994,169.300003,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,807.990662,808.001404,480.800873,0.0,314.400574,1.600049,0.0,3.198684,0.0,7.990799,480.800873,0.0,314.400574,1.600003,0.0,3.200006,0.0,8.000001,359.875488,360.0,83.686523,23.700001,212.300003,24.045139,48.925838,0.0,54.195492,2.58748,0.0,5.661638,0.0,22.60318,982.277893,1177.522949,580.625122,61.973209,47.327385,56.570408,37.677715,35.480316,1467.0,0.0,1625.0,77.0,0.0,169.0,0.0,678.0,68.237,55.650002,42.532001,18.055,27.915001,8.115001,0.0,41.453003
72,BP 110/02 (717221),ZSK 70.4,22010844,18:00,77.34,3.17,19.83,43.16,29.11.2022 19:10:00,30.11.2022 18:20:00,2022-11-30 18:00:00,2022-11-30 18:00:51,186.8,184.8,191.6,145.4,145.3,144.7,164.9,155.2,100.0,173.6,154.2,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,800.254333,799.999939,480.658508,0.0,314.797607,3.203069,0.0,1.595143,0.0,0.0,480.799988,0.0,314.399994,3.2,0.0,1.6,0.0,0.0,360.5,360.0,74.9,17.2,217.6,4.9,50.439995,0.0,50.220001,3.96,0.0,31.82,0.0,0.0,953.277344,571.139282,625.771362,82.13826,22.211742,4.890742,250.0,96.193359,1511.0,0.0,1507.0,119.0,0.0,948.0,0.0,0.0,50.663017,16.869522,52.944763,11.807873,21.593781,6.782211,0.0,0.0
73,BP 110/02 (717221),ZSK 70.5,22010844,18:00,76.42,3.61,21.54,46.96,30.11.2022 19:00:00,30.11.2022 23:59:00,2022-11-30 18:00:00,2022-11-30 18:00:49,185.5,184.5,170.7,144.4,144.9,144.7,188.9,162.6,100.1,176.0,157.2,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.943542,800.0,480.696533,0.0,314.384399,3.191022,0.0,1.602827,0.0,0.0,480.801147,0.0,314.40155,3.200008,0.0,1.597227,0.0,0.0,359.2,360.0,78.1,202.5,175.5,4.2,66.559998,0.0,49.580002,5.48,0.0,12.1,0.0,0.0,722.49292,375.539612,635.927002,58.30706,24.517002,13.028019,94.348785,65.541809,1995.0,0.0,1490.0,338.0,0.0,361.0,0.0,0.0,47.194458,50.494057,56.976898,11.164219,21.873116,6.45915,0.0,0.0
74,BP 110/02 (717221),ZSK 70.9,22010844,18:00,73.61,4.75,23.35,52.52,01.12.2022 00:01:00,01.12.2022 18:45:00,2022-12-01 18:00:00,2022-12-01 18:00:50,185.800003,185.600006,164.899994,143.699997,145.0,145.300003,158.800003,153.800003,97.400002,180.100006,168.5,185.0,185.0,165.0,145.0,145.0,145.0,160.0,155.0,100.0,150.0,140.0,807.874939,808.001404,480.878174,0.0,314.199036,1.602348,0.0,3.202958,0.0,7.995823,480.800873,0.0,314.400574,1.600003,0.0,3.200006,0.0,8.000001,359.802246,360.0,83.239746,21.9,211.5,24.739582,48.666561,0.0,54.63689,2.512165,0.0,5.683808,0.0,22.662197,988.07312,1177.522949,575.99054,63.626484,47.327385,56.292297,37.677715,35.326405,1459.0,0.0,1639.0,75.0,0.0,170.0,0.0,679.0,43.592003,55.666004,31.813002,19.086,27.864002,10.649,0.0,31.097002
75,BP 110/02 (717221),ZSK 70.4,22010845,6:43,77.12,3.15,19.62,42.85,01.12.2022 18:45:00,02.12.2022 01:00:00,2022-12-02 06:43:00,2022-12-02 06:43:53,186.2,185.5,190.9,145.0,145.0,145.3,165.2,154.5,100.0,173.2,153.3,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.691711,799.999939,480.866089,0.0,314.018677,3.20696,0.0,1.596084,0.0,0.0,480.799988,0.0,314.399994,3.2,0.0,1.6,0.0,0.0,359.9,360.0,75.7,16.1,216.3,4.9,50.559998,0.0,49.799995,4.58,0.0,33.979996,0.0,0.0,950.637695,571.139282,631.263306,69.201401,22.211742,4.962949,250.0,96.193359,1516.0,0.0,1498.0,137.0,0.0,1024.0,0.0,0.0,44.698547,16.908901,50.639923,15.242035,21.208523,9.274038,0.0,0.0
76,BP 110/02 (717221),ZSK 70.5,22010845,6:43,75.89,3.52,21.09,46.31,01.12.2022 18:45:00,02.12.2022 01:00:00,2022-12-02 06:43:00,2022-12-02 06:43:53,185.5,184.6,170.0,144.9,145.0,145.4,188.8,155.2,99.9,175.6,156.7,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,799.64978,800.0,480.607178,0.0,314.265808,3.195328,0.0,1.58151,0.0,0.0,480.801147,0.0,314.40155,3.200008,0.0,1.597227,0.0,0.0,358.6,360.0,75.8,201.1,175.5,4.2,67.319992,0.0,50.0,5.28,0.0,11.719999,0.0,0.0,717.163818,375.539612,634.912842,58.778816,24.517002,12.604435,94.348785,65.541809,2017.0,0.0,1496.0,325.0,0.0,370.0,0.0,0.0,44.744247,50.799606,59.820313,14.904613,21.32196,8.423925,0.0,0.0
77,BP 110/02 (717221),ZSK 70.4,22010847,6:56,77.57,3.03,20.18,43.56,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:56:00,2022-12-07 06:56:58,180.0,179.3,194.9,146.0,146.4,140.0,180.2,160.2,100.1,172.3,155.2,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,152.0,144.0,808.085938,808.0,399.989807,93.649689,298.401978,3.990076,8.06525,3.990748,0.0,0.0,400.0,93.599998,298.399994,4.0,8.0,4.0,0.0,0.0,364.8,365.0,74.5,27.6,217.9,4.9,41.5,15.559999,54.019997,6.54,36.459999,84.839996,0.0,0.0,962.241577,602.558105,560.346191,63.549736,21.225033,4.743548,250.0,96.193359,1245.0,466.0,1620.0,195.0,1100.0,2572.0,0.0,0.0,52.317787,47.640594,63.281921,17.52356,16.831436,9.707033,0.0,0.0
78,BP 110/02 (717221),ZSK 70.5,22010847,6:56,76.92,3.34,20.99,45.53,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:56:00,2022-12-07 06:56:58,180.6,180.2,169.4,140.5,140.0,139.6,189.0,160.3,100.1,174.5,156.7,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,808.098999,808.0,400.151306,93.609482,298.364136,3.992174,7.990397,3.991476,0.0,0.0,400.0,93.599998,298.400024,4.0,8.0,4.0,0.0,0.0,364.3,365.0,77.6,201.6,174.3,3.9,54.459999,24.779999,47.459999,6.139999,23.119999,33.639999,0.0,0.0,733.973389,380.089539,628.874023,65.488098,35.06517,11.756773,94.348785,65.541809,1634.0,742.0,1422.0,385.0,696.0,1011.0,0.0,0.0,41.889534,52.039352,50.393463,17.268078,22.030067,9.429226,0.0,0.0
79,BP 110/02 (717221),ZSK 70.9,22010847,6:57,75.6,4.11,22.98,50.29,06.12.2022 08:00:00,07.12.2022 09:40:00,2022-12-07 06:57:00,2022-12-07 06:57:53,180.600006,179.199997,171.800003,137.899994,140.399994,141.399994,178.899994,158.699997,98.300003,183.100006,171.399994,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,140.0,807.63208,808.0,400.0,93.600258,298.045898,3.999772,7.998055,3.988144,0.0,0.0,400.0,93.599998,298.399994,4.0,8.0,4.0,0.0,0.0,364.855957,365.0,83.276367,24.200001,215.0,21.563948,40.259521,7.846251,52.549576,4.831761,17.860956,9.349341,0.0,0.0,992.794189,1193.345825,567.895569,82.796265,44.78883,42.855747,37.677715,35.647915,1207.0,235.0,1576.0,144.0,535.0,280.0,0.0,0.0,67.406006,49.325001,33.138,18.117001,31.689001,9.34,0.0,29.423002
80,BP 110/02 (717221),ZSK 70.4,23100005,10:10,76.42,3.81,20.4,45.16,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:10:00,2022-12-07 10:10:48,180.0,180.0,194.8,146.0,146.4,139.9,179.7,159.8,100.1,173.6,156.1,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,152.0,144.0,807.455566,808.0,399.926147,93.586792,297.967957,4.001897,7.966934,3.99366,0.0,0.0,400.0,93.599998,298.399994,4.0,8.0,4.0,0.0,0.0,364.0,365.0,73.1,25.9,218.6,4.7,41.720001,15.58,53.5,5.5,37.839996,85.619995,0.0,0.0,959.005371,602.758545,561.564453,71.492035,20.995853,4.662077,250.0,96.193359,1250.0,466.0,1602.0,164.0,1140.0,2566.0,0.0,0.0,44.947075,44.229385,48.001526,16.568481,21.791702,10.0217,0.0,0.0
81,BP 110/02 (717221),ZSK 70.5,23100005,10:10,76.11,3.48,20.63,45.38,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:10:00,2022-12-07 10:10:56,180.3,181.1,170.0,139.7,140.1,139.9,189.0,161.9,100.0,174.2,155.3,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,807.214417,808.0,400.01825,93.578506,297.67804,4.00022,7.965061,3.974319,0.0,0.0,400.0,93.599998,298.400024,4.0,8.0,4.0,0.0,0.0,363.9,365.0,78.7,202.8,173.8,4.1,54.519997,24.66,47.540001,6.36,22.459999,35.419998,0.0,0.0,733.683838,381.010803,628.387329,62.243324,35.403458,11.781239,94.348785,65.541809,1635.0,739.0,1417.0,398.0,670.0,1052.0,0.0,0.0,47.383377,53.224655,47.400955,17.412144,20.594612,9.281851,0.0,0.0
82,BP 110/02 (717221),ZSK 70.9,23100005,10:33,76.6,3.43,20.78,45.39,07.12.2022 09:40:00,08.12.2022 12:25:00,2022-12-07 10:33:00,2022-12-07 10:33:58,184.199997,179.899994,169.699997,142.0,139.399994,140.800003,180.0,156.399994,102.900002,183.300003,171.300003,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,140.0,808.206238,808.0,400.124084,93.613243,298.468811,3.998782,8.001259,4.0,0.0,0.0,400.0,93.599998,298.399994,4.0,8.0,4.0,0.0,0.0,364.929199,365.0,83.137207,25.200001,214.399994,22.186052,40.464211,7.801685,52.702831,4.881679,17.675854,9.272892,0.0,0.0,988.61499,1199.674805,566.567749,81.970886,45.263779,43.099934,37.677715,35.647915,1213.0,234.0,1581.0,146.0,530.0,278.0,0.0,0.0,48.276001,39.075001,40.377003,15.77,34.912003,4.967,0.0,29.431002
83,BP 110/02 (717221),ZSK 70.4,23010005,18:00,77.28,3.12,19.29,42.17,08.12.2022 12:25:00,09.12.2022 14:30:00,2022-12-08 18:00:00,2022-12-08 18:00:58,179.8,180.1,193.5,145.4,145.9,140.3,180.3,159.8,99.9,172.0,154.6,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,146.0,808.572449,808.0,400.032898,93.590576,298.786499,3.996934,8.003046,4.02267,0.0,0.0,400.0,93.599998,298.399994,4.0,8.0,4.0,0.0,0.0,365.7,365.0,74.2,23.3,218.0,5.0,42.379997,15.9,52.199997,5.8,36.860001,43.979996,0.0,0.0,944.032471,588.729004,581.71875,67.293762,21.49197,9.455902,250.0,96.193359,1271.0,477.0,1566.0,173.0,1118.0,1305.0,0.0,0.0,39.958321,45.709839,58.379623,16.0392,15.700459,7.713346,0.0,0.0
84,BP 110/02 (717221),ZSK 70.5,23010005,18:00,76.28,3.48,21.33,46.54,08.12.2022 12:25:00,09.12.2022 14:30:00,2022-12-08 18:00:00,2022-12-08 18:00:53,179.8,180.2,169.5,140.3,140.0,140.3,190.2,163.6,100.0,174.7,157.4,180.0,180.0,170.0,140.0,140.0,140.0,183.0,160.0,100.0,150.0,140.0,808.424011,808.0,399.961609,93.50914,298.94458,4.000642,8.010567,4.023401,0.0,0.0,400.0,93.599998,298.400024,4.0,8.0,4.0,0.0,0.0,363.3,365.0,75.0,202.4,174.3,3.6,54.779999,24.34,47.099998,7.04,46.439995,47.019997,0.0,0.0,727.204102,382.642334,631.156738,56.632957,17.300903,8.41786,94.348785,65.541809,1643.0,731.0,1413.0,442.0,1398.0,1417.0,0.0,0.0,51.915504,47.092201,60.382156,15.525242,18.579201,7.749826,0.0,0.0
85,BP 110/02 (717221),ZSK 70.9,23010005,18:00,74.62,4.1,22.0,49.05,08.12.2022 12:25:00,09.12.2022 14:30:00,2022-12-08 18:00:00,2022-12-08 18:00:53,172.300003,177.0,168.100006,138.600006,140.600006,140.199997,179.800003,160.899994,99.400002,183.300003,172.0,180.0,180.0,170.0,140.0,140.0,140.0,180.0,160.0,100.0,150.0,140.0,707.795532,708.0,350.307678,81.999466,261.469299,3.505989,7.004717,3.508426,0.0,0.0,350.495026,82.015839,261.469299,3.504951,7.009901,3.504951,0.0,0.0,364.892578,365.0,79.116211,23.799999,215.699997,19.733797,35.682755,6.795081,45.242455,4.473387,15.549522,8.289041,0.0,0.0,982.561951,1205.864868,578.79071,78.286896,45.105873,42.187172,37.677715,35.647915,1070.0,203.0,1357.0,134.0,466.0,248.0,0.0,0.0,53.169003,38.729,53.364002,21.559002,34.629002,11.741,0.0,29.269001
86,BP 110/02 (717221),ZSK 70.9,23010007,6:44,76.91,3.28,21.4,46.19,12.12.2022 12:00:00,12.12.2022 20:45:00,2022-12-12 06:44:00,2022-12-12 06:44:58,185.0,185.399994,170.100006,154.899994,145.5,145.300003,165.0,159.300003,107.599998,146.800003,137.800003,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,0.0,127.618217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,64.177086,0.860283,1.720565,0.860283,0.0,0.0,0.0,165.0,0.0,19.1,148.800003,0.217014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.549927,1127.617554,553.833679,84.917282,47.016251,42.278954,37.677715,35.647915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.857002,-0.228,-0.412,-0.453,20.315001,0.024,0.0,5.535
87,BP 110/02 (717221),ZSK 70.5,23010008,18:00,74.6,3.86,21.39,47.75,12.12.2022 08:30:00,12.12.2022 20:45:00,2022-12-12 18:00:00,2022-12-12 18:00:55,184.8,185.7,169.5,144.8,144.8,145.3,185.7,162.0,100.0,171.4,153.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,145.0,800.078491,800.000061,480.580627,0.0,309.923035,6.395797,0.0,3.179028,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,358.8,360.0,78.7,198.8,171.0,3.7,65.639999,0.0,48.279999,10.5,0.0,25.379997,0.0,0.0,732.706421,379.281128,642.205688,60.833893,22.373993,12.560593,94.348785,65.541809,1967.0,0.0,1446.0,656.0,0.0,762.0,0.0,0.0,51.891266,0.723301,52.928802,12.402683,17.805191,6.964651,0.0,0.0
88,BP 110/02 (717221),ZSK 70.9,23010010,18:00,77.82,3.13,20.56,44.2,12.12.2022 12:00:00,12.12.2022 20:45:00,2022-12-12 18:00:00,2022-12-12 18:00:50,185.0,184.100006,171.0,143.0,146.300003,142.399994,164.300003,153.800003,97.300003,179.800003,168.399994,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,807.855164,807.92511,480.698303,0.0,309.571167,6.395322,0.0,3.200573,0.0,7.98981,480.75528,0.0,309.571167,6.399405,0.0,3.2,0.0,7.999255,359.875488,360.0,84.499512,21.4,210.5,20.927372,48.607872,0.0,52.387325,7.963068,0.0,8.001175,0.0,22.213039,989.374023,1127.617554,591.167603,80.330338,47.016251,40.040318,37.677715,36.04026,1458.0,0.0,1571.0,238.0,0.0,240.0,0.0,666.0,49.523003,-0.102,49.428001,11.807,20.251001,7.615,0.0,35.438004
89,BP 110/02 (717221),ZSK 70.5,23010010,18:00,73.84,4.26,22.3,50.1,12.12.2022 08:30:00,12.12.2022 20:45:00,2022-12-12 18:00:00,2022-12-12 18:00:55,184.8,185.7,169.5,144.8,144.8,145.3,185.7,162.0,100.0,171.4,153.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,145.0,800.078491,800.000061,480.580627,0.0,309.923035,6.395797,0.0,3.179028,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,358.8,360.0,78.7,198.8,171.0,3.7,65.639999,0.0,48.279999,10.5,0.0,25.379997,0.0,0.0,732.706421,379.281128,642.205688,60.833893,22.373993,12.560593,94.348785,65.541809,1967.0,0.0,1446.0,656.0,0.0,762.0,0.0,0.0,51.891266,0.723301,52.928802,12.402683,17.805191,6.964651,0.0,0.0
90,BP 110/02 (717221),ZSK 70.5,23010011,6:14,75.87,3.45,20.3,44.87,13.12.2022 17:30:00,14.12.2022 05:40:00,2022-12-14 06:14:00,2022-12-14 06:14:52,184.8,185.9,171.0,145.5,145.1,144.3,184.2,161.4,100.0,172.0,154.1,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,152.0,147.0,800.016357,800.000061,480.799988,0.0,309.599976,6.402054,0.0,3.21436,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,358.5,360.0,78.5,200.4,171.7,3.6,65.479996,0.0,47.519997,10.799999,0.0,37.479996,0.0,0.0,733.765869,379.281128,650.32959,59.873543,22.373993,8.368223,94.348785,65.541809,1964.0,0.0,1425.0,675.0,0.0,1135.0,0.0,0.0,53.842583,0.788403,60.586746,18.872837,17.28009,10.032227,0.0,0.0
91,BP 110/02 (717221),ZSK 70.9,23010011,6:14,77.92,3.24,20.56,44.26,13.12.2022 17:30:00,14.12.2022 05:40:00,2022-12-14 06:14:00,2022-12-14 06:14:57,184.699997,185.100006,168.699997,146.899994,145.899994,145.899994,164.600006,154.699997,101.599998,180.100006,169.100006,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,808.059265,807.92511,480.940277,0.0,309.507965,6.407019,0.0,3.209943,0.0,7.994018,480.75528,0.0,309.571167,6.399405,0.0,3.2,0.0,7.999255,359.875488,360.0,84.572754,21.799999,211.100006,20.565683,48.455246,0.0,51.514637,7.613419,0.0,7.928349,0.0,22.27527,993.073975,1127.617554,600.423523,83.980843,47.016251,40.411671,37.677715,35.916756,1453.0,0.0,1545.0,228.0,0.0,237.0,0.0,668.0,53.275002,-0.081,43.705002,12.002001,20.017,8.025001,0.0,40.502003
92,BP 110/02 (717221),ZSK 70.5,23010012,18:00,75.87,3.55,22.77,49.28,14.12.2022 05:40:00,14.12.2022 16:30:00,2022-12-14 18:00:00,2022-12-14 18:00:56,185.0,185.0,171.0,146.6,145.1,145.4,184.8,161.1,99.9,172.8,155.6,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,152.0,147.0,799.38446,800.000061,480.968506,0.0,308.817078,6.402185,0.0,3.196687,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,358.6,360.0,77.7,199.8,172.5,3.9,63.5,0.0,48.879997,10.52,0.0,39.619995,0.0,0.0,756.471924,379.281128,636.895142,60.423813,22.373993,8.170403,94.348785,65.541809,1905.0,0.0,1461.0,650.0,0.0,1182.0,0.0,0.0,44.824997,1.098152,54.782928,12.051693,17.137985,6.790201,0.0,0.0
93,BP 110/02 (717221),ZSK 70.9,23010012,18:00,78.02,2.84,21.2,44.96,14.12.2022 05:40:00,14.12.2022 16:30:00,2022-12-14 18:00:00,2022-12-14 18:00:53,185.300003,186.600006,169.199997,142.300003,146.100006,146.5,166.100006,158.399994,99.099998,179.699997,168.600006,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,150.0,140.0,808.314453,808.0,480.907684,0.0,309.8172,6.397719,0.0,3.193667,0.0,7.998211,480.800781,0.0,309.600494,6.399415,0.0,3.200005,0.0,7.999268,359.912109,360.0,83.4375,22.799999,210.899994,20.992477,44.238541,0.0,53.036488,8.726295,0.0,7.81819,0.0,22.623075,1086.746826,1005.732239,583.783264,73.330811,47.016251,40.895653,37.677715,35.31662,1327.0,0.0,1591.0,261.0,0.0,234.0,0.0,678.0,39.606003,37.369003,44.743004,12.837001,19.946001,8.81,0.0,37.429001
94,BP 110/02 (717221),ZSK 70.5,23010013,6:14,76.17,3.5,22.05,47.85,15.12.2022 06:00:00,15.12.2022 16:00:00,2022-12-15 06:14:00,2022-12-15 06:14:57,184.9,184.8,170.9,145.6,145.1,144.9,185.6,161.8,100.1,172.4,154.8,185.0,185.0,170.0,145.0,145.0,145.0,165.0,155.0,100.0,152.0,147.0,799.181335,800.000061,480.656921,0.0,309.463379,6.397869,0.0,3.198323,0.0,0.0,480.799988,0.0,309.600006,6.4,0.0,3.2,0.0,0.0,359.0,360.0,77.4,199.2,172.1,3.9,66.559998,0.0,48.5,10.719999,0.0,38.839996,0.0,0.0,722.451294,379.281128,639.183594,60.392113,22.373993,8.352949,94.348785,65.541809,1995.0,0.0,1457.0,671.0,0.0,1169.0,0.0,0.0,45.529175,0.905552,55.207687,14.580509,16.965271,6.478201,0.0,0.0
