,merkmal_id,wertnum,bemerkg,csnr
0,197,5.5474,70.8 06:00,22010140
1,198,1.193,70.8 06:00,22010140
2,100,0.37,70.8 06:00,22010140
3,203,0.388,70.8 06:00,22010140
4,197,5.2797,70.8 06:00,22010141
5,198,1.19,70.8 06:00,22010141
6,100,0.43,70.8 06:00,22010141
7,203,0.389,70.8 06:00,22010141
8,197,8.214,70.4 06:00,22010184
9,197,6.2897,70.5 06:00,22010184
10,197,6.3084,70.9 06:00,22010184
11,198,1.188,70.4 06:00,22010184
12,198,1.189,70.5 06:00,22010184
13,198,1.191,70.9 06:00,22010184
14,100,0.3,70.4 06:00,22010184
15,100,0.24,70.5 06:00,22010184
16,100,0.23,70.9 06:00,22010184
17,197,5.233,8 06.00,22010288
18,197,5.1277,8 18.00,22010288
19,198,1.189,8 06.00,22010288
20,198,1.189,8 18.00,22010288
21,100,0.41,8 06.00,22010288
22,100,0.38,8 18.00,22010288
23,203,0.446,8 18.00,22010288
24,197,5.6394,4 06.00,22010182
25,197,6.314,5 06.00,22010182
26,197,6.4321,9 06.00,22010182
27,198,1.189,4 06.00,22010182
28,198,1.189,5 06.00,22010182
29,198,1.191,9 06.00,22010182
30,100,0.32,4 06.00,22010182
31,100,0.21,5 06.00,22010182
32,100,0.26,9 06.00,22010182
33,197,6.0404,4 18.00,22010183
34,197,6.069,5 18.00,22010183
35,197,6.2986,9 18.00,22010183
36,198,1.188,4 18.00,22010183
37,198,1.189,5 18.00,22010183
38,198,1.189,9 18.00,22010183
39,100,0.28,4 18.00,22010183
40,100,0.22,5 18.00,22010183
41,100,0.22,9 18.00,22010183
42,197,6.069,9 18.00,22010185
43,198,1.19,9 18.00,22010185
44,100,0.21,9 18.00,22010185
45,197,6.2501,4 18.00,22010186
46,197,6.2606,5 18.00,22010186
47,198,1.189,4 18.00,22010186
48,198,1.189,5 18.00,22010186
49,100,0.2,4 18.00,22010186
50,100,0.18,5 18.00,22010186
51,197,5.0071,8 15.00,22010289
52,197,5.0441,8 18.00,22010289
53,198,1.19,8 15.00,22010289
54,198,1.19,8 18.00,22010289
55,100,0.31,8 15.00,22010289
56,100,0.31,8 18.00,22010289
57,203,0.247,8 15.00,22010289
58,203,0.26,8 18.00,22010289
59,197,5.0198,8 03.00,22010142
60,197,4.6209,8 06.00,22010142
61,197,4.9094,8 06.00,22010142
62,197,4.9808,8 24.00,22010142
63,197,4.7584,8 18.00,22010142
64,197,5.1077,8 18.00,22010142
65,197,5.0194,8 21.00,22010142
66,198,1.191,8 03.00,22010142
67,198,1.191,8 06.00,22010142
68,198,1.191,8 06.00,22010142
69,198,1.191,8 24.00,22010142
70,198,1.191,8 18.00,22010142
71,198,1.191,8 18.00,22010142
72,198,1.191,8 21.00,22010142
73,100,0.29,8 03.00,22010142
74,100,0.53,8 06.00,22010142
75,100,0.32,8 06.00,22010142
76,100,0.26,8 24.00,22010142
77,100,0.46,8 18.00,22010142
78,100,0.28,8 18.00,22010142
79,100,0.3,8 21.00,22010142
80,203,0.265,8 03.00,22010142
81,203,0.589,8 06.00,22010142
82,203,0.287,8 06.00,22010142
83,203,0.271,8 24.00,22010142
84,203,0.219,8 18.00,22010142
85,203,0.256,8 18.00,22010142
86,203,0.257,8 21.00,22010142
87,197,4.945,8 11.15,22010143
88,197,5.2297,8 06.00,22010143
89,198,1.186,8 11.15,22010143
90,198,1.19,8 11.38,22010143
91,198,1.187,8 06.00,22010143
92,100,0.41,8 11.15,22010143
93,100,0.23,8 11:38,22010143
94,100,0.41,8 06.00,22010143
95,203,0.52,8 11.15,22010143
96,203,0.395,8 06.00,22010143
97,197,5.1732,8 18.00,22010144
98,198,1.189,8 18.00,22010144
99,100,0.42,8 18.00,22010144
100,203,0.123,8 18.00,22010144
101,197,5.0313,8 06.00,22010145
102,197,4.4903,8 18.00,22010145
103,198,1.188,8 06.00,22010145
104,198,1.191,8 18.00,22010145
105,100,0.52,8 06.00,22010145
106,100,0.46,8 18.00,22010145
107,203,0.545,8 06.00,22010145
108,203,0.391,8 18.00,22010145
109,197,5.3352,8 06.00,22010195
110,197,5.2998,8 18.00,22010195
111,198,1.189,8 06.00,22010195
112,198,1.187,8 18.00,22010195
113,100,0.36,8 06.00,22010195
114,100,0.45,8 18.00,22010195
115,203,0.367,8 06.00,22010195
116,203,0.424,8 18.00,22010195
117,197,5.4824,8 06.00,22010196
118,198,1.188,8 06.00,22010196
119,100,0.55,8 06.00,22010196
120,203,0.602,8 06.00,22010196
121,197,4.9287,8 18.00,22010197
122,197,4.9133,8 09.40,22010197
123,197,4.8849,8 11.00,22010197
124,197,4.9545,8 18-00,22010197
125,198,1.188,8 18.00,22010197
126,198,1.186,8 09.40,22010197
127,198,1.182,8 11-00,22010197
128,198,1.189,8 18-00,22010197
129,100,0.45,8 18.00,22010197
130,100,0.41,8 09.40,22010197
131,100,0.45,8 11.00,22010197
132,100,0.25,8 18.00,22010197
133,203,0.527,8 18.00,22010197
134,203,0.486,8 09.40,22010197
135,203,0.529,8 11.00,22010197
136,203,0.302,8 18.00,22010197
137,197,4.8359,18:00 ,22010217
138,197,4.8895,06:00,22010217
139,198,1.188,18:00,22010217
140,198,1.187,06:00,22010217
141,100,0.41,18:00,22010217
142,100,0.45,06:00,22010217
143,203,0.52,18:00,22010217
144,203,0.286,06:00,22010217
145,197,4.8097,06:00,22010219
146,197,4.5889,18:00,22010219
147,198,1.188,06:00,22010219
148,198,1.188,18:00,22010219
149,100,0.45,06:00,22010219
150,100,0.56,18:00,22010219
151,203,0.538,06:00,22010219
152,203,0.604,18:00,22010219
153,197,4.9981,8 18.00,22010218
154,198,1.189,8 18.00,22010218
155,100,0.4,8 18.00,22010218
156,203,0.554,8 18.00,22010218
157,197,4.6413,8 06.00,22010220
158,197,4.4329,8 06.00,22010220
159,198,1.188,8 06.00,22010220
160,100,0.44,8 06.00,22010220
161,203,0.4921,8 06.00,22010220
162,197,4.6051,8 18.00,22010221
163,197,3.7259,8 06.00,22010221
164,198,1.188,8 18.00,22010221
165,198,1.188,8 06.00,22010221
166,100,0.45,8 18.00,22010221
167,100,0.57,8 06.00,22010221
168,203,0.574,8 18.00,22010221
169,203,0.679,8 06.00,22010221
170,197,5.7606,8 10.00,22010222
171,198,1.187,8 10.00,22010222
172,100,0.42,8 10.00,22010222
173,203,0.432,8 10.00,22010222
174,197,4.7936,18:00,22010243
175,197,4.5698,06:00,22010243
176,198,1.191,18:00,22010243
177,198,1.19,06:00,22010243
178,100,0.41,18:000,22010243
179,100,0.44,06:00,22010243
180,203,0.381,18:00,22010243
181,203,0.463,06:00,22010243
182,197,5.5115,5 06.00,22010258
183,197,6.1985,5 10.45,22010258
184,197,6.1834,5 13.15,22010258
185,198,1.19,5 06.00,22010258
186,198,1.189,5 10.45,22010258
187,198,1.188,5 13.15,22010258
188,100,0.22,5 06.00,22010258
189,100,0.24,5 10.45,22010258
190,100,0.21,5 13.15,22010258
191,203,0.228,5 06.00,22010258
192,197,5.4851,08:30,22010244
193,197,4.0638,18:00,22010244
194,198,1.187,08:30,22010244
195,198,1.19,18:00,22010244
196,100,0.41,08:30,22010244
197,100,0.5,18:00,22010244
198,203,0.44,08:30,22010244
199,203,0.543,18:00,22010244
200,197,4.471,06:00,22010245
201,197,5.4935,18:00,22010245
202,198,1.19,06:00,22010245
203,198,1.187,18:00 ,22010245
204,100,0.51,06:00,22010245
205,100,0.25,18:00,22010245
206,203,0.52,06:00,22010245
207,203,0.447,18:00,22010245
208,197,4.7226,8 18.00,22010247
209,197,4.5278,8 06.00,22010247
210,198,1.188,8 18.00,22010247
211,198,1.187,8 06.00,22010247
212,100,0.46,8 18.00,22010247
213,100,0.146,8 06.00,22010247
214,203,0.495,8 18.00,22010247
215,203,0.499,8 06.00,22010247
216,197,4.6358,8 06.00,22010246
217,198,1.191,8 06.00,22010246
218,100,0.47,8 06.00,22010246
219,203,0.5,8 06.00,22010246
220,197,6.5176,5 06.00,22010262
221,197,6.2423,9 06.00,22010262
222,198,1.189,5 06.00,22010262
223,198,1.19,9 06.00,22010262
224,100,0.18,5 06.00,22010262
225,100,0.24,9 06.00,22010262
226,197,6.2064,5 06.00,22010261
227,197,5.9771,9 06.00,22010261
228,198,1.19,5 06.00,22010261
229,198,1.186,9 06.00,22010261
230,100,0.21,5 06.00,22010261
231,100,0.55,9 06.00,22010261
232,197,5.0246,8 18.00,22010248
233,198,1.186,8 18.00,22010248
234,100,0.42,8 18.00,22010248
235,203,0.526,8 18.00,22010248
236,197,6.4759,9 06.00,22010270
237,197,6.512,5 09.00,22010270
238,197,6.3163,4 12.15,22010270
239,198,1.189,9 06.00,22010270
240,198,1.19,5 09.00,22010270
241,198,1.191,4 12.15,22010270
242,100,0.22,9 06.00,22010270
243,100,0.25,5 09.00,22010270
244,100,0.24,4 12.15,22010270
245,203,0.232,9 06.00,22010270
246,203,0.208,5 09.00,22010270
247,203,0.208,4 12.15,22010270
248,197,6.9335,4 06.00,22010271
249,197,6.5268,5 06.00,22010271
250,198,1.188,4 06.00,22010271
251,198,1.187,5 06.00,22010271
252,100,0.24,4 06.00,22010271
253,100,0.22,5 06.00,22010271
254,197,6.8883,70.4 09:30,22010277
255,197,6.2875,70.5 09:30,22010277
256,198,1.187,70.4 09:30,22010277
257,198,1.19,70.4 09:30,22010277
258,100,0.24,70.4 09:30,22010277
259,100,0.26,70.4 09:30,22010277
260,203,0.205,70.4 09:30,22010277
261,100,0.19,70.4 18:00,22010277
262,100,0.22,70.5 18:00,22010277
263,100,0.22,70.9 18:00,22010277
264,203,0.234,70.5 09:30,22010277
265,197,5.9792,70.4 18:00,22010274
266,197,6.1287,70.5 18:00,22010274
267,197,6.0694,70.9 18:00,22010274
268,198,1.191,70.4 18:00,22010274
269,198,1.189,70.5 18:00,22010274
270,198,1.188,70.9 18:00,22010274
271,100,0.14,70.4 18:00,22010274
272,100,0.19,70.5 18:00,22010274
273,100,0.16,70.9 18:00,22010274
274,197,5.0495,70.8 18:00,22010249
275,198,1.188,70.8 09:00,22010249
276,198,1.19,70.8 10:45,22010249
277,198,1.191,70.8 18:00,22010249
278,100,0.5,70.8 09:00 ,22010249
279,100,0.24,70.8 10:45,22010249
280,100,0.5,70.8 18:00 ,22010249
281,203,0.543,70.8 09:00 ,22010249
282,203,0.288,70.8 18:00 ,22010249
283,197,5.2186,8 06.00,22010252
284,198,1.187,8 06.00,22010252
285,100,0.52,8 06.00,22010252
286,203,0.501,8 06.00,22010252
287,197,5.5758,09:30,22010251
288,197,4.9795,18:00 ,22010251
289,198,1.189,09:30,22010251
290,198,1.187,18:00,22010251
291,100,0.47,09:30,22010251
292,100,0.46,18:00,22010251
293,203,0.44,09:30,22010251
294,203,0.464,18:00,22010251
295,197,6.5285,5 06.00,22010280
296,197,6.4399,4 06.00,22010280
297,198,1.179,4 06.00,22010280
298,198,1.189,5 06.00,22010280
299,100,0.2,4 06.00,22010280
300,100,0.23,5 06.00,22010280
301,197,6.6683,4 18.00,22010278
302,197,6.5888,5 18.00,22010278
303,198,1.189,4 18.00,22010278
304,198,1.186,5 18.00,22010278
305,100,0.23,4 18.00,22010278
306,100,0.19,5 18.00,22010278
307,197,6.6812,4  18.00,22010283
308,197,6.7024,5 18.00,22010283
309,198,1.187,4 18.00,22010283
310,198,1.188,5 18.00,22010283
311,100,0.23,4 18.00,22010283
312,100,0.21,5 18.00,22010283
313,197,5.3111,8 06.00,22010250
314,197,4.8476,8 18.00,22010250
315,198,1.187,8 06.00,22010250
316,198,1.19,8 18.00,22010250
317,100,0.427,8 06.00,22010250
318,100,0.34,8 18.00,22010250
319,203,0.507,8 06.00,22010250
320,203,0.427,8 18.00,22010250
321,197,4.9569,18:00,22010255
322,197,5.1672,06:00,22010255
323,198,1.191,18:00,22010255
324,198,1.189,06:00,22010255
325,100,0.44,18:00,22010255
326,100,0.45,06:00,22010255
327,203,0.5,18:00,22010255
328,203,0.421,06:00,22010255
329,197,4.8207,8 06.00,22010253
330,197,5.03,8 18.00,22010253
331,197,4.88,8 18.00,22010253
332,198,1.189,8 06.00,22010253
333,198,1.187,8 18.00,22010253
334,100,0.46,8 06.00,22010253
335,100,0.48,8 18.00,22010253
336,203,0.474,8 06.00,22010253
337,203,0.267,8 18.00,22010253
338,197,5.4075,70.8 06:00,22010254
339,198,1.188,70.8 06:00,22010254
340,203,0.4,70.8 06:00,22010254
341,197,5.4718,70.8 18:00,22010296
342,198,1.189,70.8 18:00,22010296
343,100,0.48,70.8 18:00,22010296
344,203,0.586,70.8 18:00,22010296
345,197,4.784,8 18.00,22010295
346,197,5.2487,8 10.00,22010295
347,197,4.7761,8 06.00,22010295
348,198,1.192,8 18.00,22010295
349,198,1.188,8 10.00,22010295
350,198,1.19,8 06.00,22010295
351,100,0.41,8 18.00,22010295
352,100,0.46,8 10.00,22010295
353,100,0.52,8 06.00,22010295
354,203,0.312,8 06.00,22010295
355,203,0.498,8 18.00,22010295
356,203,0.532,8 10.00,22010295
357,197,5.1074,06:00,22010297
358,197,5.1167,18:00,22010297
359,198,1.189,06:00,22010297
360,198,1.187,18:00,22010297
361,100,0.52,06:00,22010297
362,100,0.5,18:00,22010297
363,203,0.562,06:00,22010297
364,203,0.613,70.8 06:00,22010298
365,203,0.324,70.8 18:00,22010298
366,197,8.4092,8 06.00,22010298
367,197,5.9363,8 10.00,22010298
368,198,1.177,8 06.00,22010298
369,198,1.186,8 10.00,22010298
370,100,0.45,8 06.00,22010298
371,100,0.55,8 10.00,22010298
372,203,0.478,8 06.00,22010298
373,203,0.59,8 10.00,22010298
374,197,5.2743,8 18.00,22010299
375,197,5.6586,8 06.00,22010299
376,198,1.19,8 18.00,22010299
377,198,1.189,8 06.00,22010299
378,100,0.58,8 18.00,22010299
379,100,0.5,8 06.00,22010299
380,203,0.505,8 18.00,22010299
381,203,0.503,8 06.00,22010299
382,197,5.3203,8 18.00,22010301
383,197,5.5064,8 06.00,22010301
384,198,1.188,8 18.00,22010301
385,198,1.188,8 06.00,22010301
386,100,0.42,8 18.00,22010301
387,100,0.45,8 06.00,22010301
388,203,0.469,8 18.00,22010301
389,203,0.455,8 06.00,22010301
390,197,5.6277,8 18.00,22010300
391,197,5.0088,8 10.15,22010300
392,198,1.189,8 18.00,22010300
393,198,1.19,8 10.15,22010300
394,100,0.37,8 18.00,22010300
395,100,0.55,8 10.15,22010300
396,203,0.526,8 18.00,22010300
397,197,5.7277,8 18.00,22010302
398,198,1.181,8 18.00,22010302
399,100,0.35,8 18.00,22010302
400,203,0.438,8 18.00,22010302
401,197,4.882,8 06.00,22010303
